,Loudness,RMS,spectralflux,Centroid,HighFrequency,ZCR,Energy,PitchSalience,EffectiveDuration,Decrease,Intensity,c1,c2,c3,c4,c5,DynComplex,LDB,Frequencies,Amplitudes,Mean,Median,Variance,MaxToTotal,MinToTotal,TCToTotal,FlatnessSFX,InstantPower,logAttackTime,attackStart,attackStop,Spread,Skewness,Kurtosis,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,SpecComplex,RollOff,StrongPeak,Label
0,144.45578002929688,0.08710400760173798,40.90180206298828,0.6451587080955505,19780414.0,0.029854875057935718,1672.95751953125,0.5272902250289917,0.4548299312591553,-0.00029230350628495216,-1.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,82.9836654663086,0.0041942959651350975,-0.00016780350415501744,-0.000946044921875,0.0075870659202337265,0.6989796161651611,0.0,0.5263485312461853,1.3961559534072876,0.00758710876107216,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,0.006621794309467077,0.008207456208765507,0.009545957669615746,0.009236238896846771,0.009991582483053207,0.00796867161989212,0.009397885762155056,0.009878845885396005,0.009070497006177902,0.007682340685278176,0.005599728785455228,0.004557660315185785,0.005091228988021611,0.006118280347436666,0.005141903180629015,0.004569914191961289,0.003965910989791155,0.003462893655523658,0.003749582450836897,0.003219303209334612,0.005307189654558897,0.007381013128906486,0.008013647049665451,0.008389960043132305,0.007472776807844639,0.006898319814354181,0.0054288124665617925,0.003786618355661631,0.00533840199932456,0.006027169059962034,0.007159092463552952,0.007817946374416351,0.00857235211879015,0.009310037828981876,0.007579343393445016,0.005008557345718145,0.004511052276939154,0.004021879751235247,0.005980054382234812,0.005328169092535973,100.0,702.5999755859375,11827182.0,1
1,42.90559005737305,0.035203807055950165,16.53080177307129,0.5713344216346741,3031428.75,0.045718822628259666,273.26739501953125,0.2940950393676758,0.2965759634971619,-0.0001357687433483079,-1.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,203.24835205078125,0.0275994036346674,-0.00015859327686484906,-0.00018310546875,0.0012392483185976744,0.6698458194732666,0.0,0.5217950940132141,1.4322464466094968,0.0012393079232424498,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,-278.82461547851557,4.608222007751465,7.318985939025879,7.2810935974121085,-3.878859519958496,-3.6019058227539062,-4.94827127456665,4.400849342346191,-2.8081555366516118,-5.82579231262207,5.658808708190918,0.04593276977539063,0.18625831604003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1239.5999755859375,2670683.25,1
2,87.61869812011719,0.05997838824987412,28.164306640625,0.3962305784225464,9154584.0,0.10229025036096573,793.2282104492188,0.5385760068893433,0.038117915391922004,5.846870863024377e-06,-1.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,313.7884826660156,0.006969974376261234,-4.695555162470555e-06,6.103515625e-05,0.003597390139475465,0.3576054275035858,0.0,0.5453317761421204,2.152484655380249,0.003597406903281808,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,0.0005228676600381732,0.0005350717692635953,0.0006583777721971272,0.0007430036785081028,0.0005542570725083351,0.0005997588159516454,0.0007696757675148548,0.0009444028255529703,0.0016927652759477494,0.0013082538498565555,0.0010340645676478744,0.0009931274689733982,0.0012872146908193829,0.0011513426434248686,0.0009702577954158188,0.0011461734538897872,0.0015076145064085722,0.0015847053145989776,0.001208440400660038,0.0013402452459558847,0.0008956593228504063,0.0007603990961797535,0.0006672348827123643,0.00046467155334539717,0.00048197869909927244,0.0005040402757003903,0.0006541200564242897,0.0007416314329020679,0.0009453732054680586,0.0016848709201440215,0.0019249883480370047,0.001920328591950237,0.0014732072595506909,0.0010635564103722572,0.0013502422953024509,0.0013973923632875085,0.0019621166866272692,0.0018697687191888688,0.001372474362142384,0.0010795715497806668,100.0,4031.800048828125,8133970.5,1
3,161.92303466796875,0.0948491469025612,44.538719177246094,0.38209301233291626,16716612.0,0.04443084076046944,1983.6976318359373,0.3658545315265656,0.05662131682038307,-0.00047293480020016437,-1.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,437.6500549316406,0.06633588671684265,0.00033424427965655923,0.000885009765625,0.008996089920401573,0.20071202516555786,0.0,0.4615763127803802,2.1449694633483887,0.008996360935270786,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,-379.3061828613281,-9.406362533569336,1.7212057113647459,-13.872762680053713,-5.754148483276367,7.389224052429199,-5.503691673278809,-3.909019470214844,6.64461612701416,2.0762624740600586,-0.6895895004272461,2.1113643646240234,-4.699912071228027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1522.800048828125,12707363.0,1
4,150.19180297851562,0.08967234194278717,42.107826232910156,0.2487047016620636,14385665.0,0.048775508999824524,1773.0689697265625,0.5186374187469482,0.044013604521751404,4.4411641283659264e-05,-1.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,551.3021240234375,0.09587610512971878,-1.472704934712965e-05,-3.0517578125e-05,0.008041237480938435,0.3438866138458252,0.0,0.4950498640537262,4.794671058654785,0.00804112944751978,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,0.004505591001361609,0.0043886485509574405,0.0038970359601080405,0.003915986977517605,0.004070911556482315,0.0040805176831781855,0.0038221450522542,0.0033127774950116877,0.0027829536702483892,0.0025715283118188377,0.0024742805399000645,0.0020250286906957626,0.0016501867212355135,0.0015148879028856756,0.001206606742925942,0.0009424934978596867,0.0008508350001648067,0.0007518473430536687,0.0006964692147448659,0.0006443348247557877,0.0005413951585069299,0.00046010437654331326,0.0003974245337303728,0.0003651897422969341,0.00032437813933938736,0.0010021833004429936,0.0065930895507335645,0.006952904164791107,0.004503532312810421,0.002772108651697636,0.0018787732115015388,0.0013289012713357804,0.0008414022158831358,0.0005462798872031271,0.0037052822299301616,0.019472060725092888,0.009442051872611046,0.006229941267520189,0.0021955163683742285,0.001308966428041458,100.0,2342.0,7326516.0,1
5,72.63640594482422,0.05214549973607063,24.48618507385254,0.5067427158355713,6346253.0,0.02950113452970982,599.5732421875,0.7939301133155823,0.01820861734449864,-3.1082316127140075e-05,-1.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,0.0,0.0,-0.0003841666330117732,-0.000823974609375,0.002718973206356168,0.5662131309509277,0.0,0.529940664768219,3.029149055480957,0.002719152951613069,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,-343.92083740234375,3.2038850784301762,35.9998664855957,1.7543392181396484,-11.946551322937012,-0.7656793594360352,9.95060920715332,-8.85580062866211,-4.408463001251222,18.512836456298828,-21.67325210571289,13.022530555725098,-2.6034364700317383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2503.800048828125,8910336.0,1
6,570.3636474609375,0.2427310645580292,113.98026275634766,0.4943341612815857,152345520.0,0.05809523910284041,12991.5009765625,0.3099433779716492,0.4924943447113037,1.4643980648543218e-05,0.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,0.0,0.0,-0.0002153212408302352,9.1552734375e-05,0.058918561786413186,0.8235963582992554,0.0,0.5364516973495483,1.781519651412964,0.05891837179660798,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,0.027673196047544483,0.032060395926237106,0.015254342928528787,0.03821421414613724,0.02036370523273945,0.015214044600725176,0.0315132848918438,0.02134063094854355,0.008065210655331612,0.00502522476017475,0.0070637003518641,0.009257025085389614,0.013744219206273556,0.004749497398734093,0.006396469660103321,0.0035359635949134827,0.002580929547548294,0.002468455815687776,0.002377599943429232,0.0028920702170580626,0.0018970989622175687,0.001434578443877399,0.0021103923209011555,0.0026350319385528564,0.029121503233909607,0.019597450271248814,0.03265072777867317,0.04073813185095787,0.0485633946955204,0.023804623633623127,0.01592167280614376,0.010556885972619057,0.010189917869865894,0.011722369119524956,0.0075712413527071485,0.005598053336143494,0.004882613662630321,0.004016508813947439,0.003065403085201979,0.002206871518865228,100.0,1808.800048828125,13840013.0,1
7,97.26080322265624,0.06483826786279677,30.44638252258301,0.4991000294685364,11270730.0,0.03209523856639862,926.982177734375,0.5183990001678467,0.241700679063797,3.911902604158968e-05,-1.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,0.0,0.0,-0.0036397911608219147,-0.003631591796875,0.004190761130303145,0.9894829988479614,0.0,0.5257229208946228,1.3547698259353638,0.004204000812023878,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,-261.07003784179693,11.493258476257324,20.274093627929688,32.695274353027344,-26.868274688720703,3.49639892578125,13.330599784851074,-6.997272491455077,-8.679716110229492,6.1340880393981925,-5.662035465240479,-1.4348201751708984,7.82466983795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,826.0,14889386.0,1
8,541.4729614257811,0.2334953993558884,109.6434326171875,0.4991550743579865,106671072.0,0.04258956760168076,12021.6826171875,0.4828667938709259,0.4361904859542847,1.880106356111355e-05,0.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,0.0,0.0,-0.0018507823115214703,-0.000762939453125,0.05451645702123642,0.132580503821373,0.0,0.477029949426651,1.4991672039031982,0.05452010408043861,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,0.004891064018011093,0.004170027561485767,0.003578476142138243,0.0038034489843994383,0.003170207142829895,0.003011174499988556,0.0024675922468304643,0.0025492364075034857,0.0025697757955640554,0.0035194871015846725,0.00698219472542405,0.0068177557550370685,0.008172917179763317,0.00866677425801754,0.008765644393861294,0.007262953091412783,0.005717455875128508,0.004890207201242447,0.004928993061184883,0.003999487031251192,0.0028871474787592892,0.002802766859531402,0.00238110707141459,0.0019813592080026865,0.0019447802333161235,0.0017454917542636395,0.0013046684907749295,0.0009922339813783763,0.0008451247704215348,0.0006999116158112884,0.0006024300237186253,0.0007297110860235987,0.0007764909532852473,0.002258956665173173,0.07661790400743483,0.07258438318967819,0.0383707694709301,0.019513241946697242,0.01054298784583807,0.009909416548907757,100.0,1592.800048828125,12479408.0,1
9,503.7164916992188,0.22123432159423828,103.8859405517578,0.3824774324893952,116802832.0,0.06917006522417067,10792.2890625,0.3231496512889862,0.3798185884952545,0.0001094599938369356,0.0,1.0,0.0,-0.062268127,-0.07834887,-0.072978154,2.703286647796631,-11.08671760559082,0.0,0.0,-7.761194137856363e-05,0.000457763671875,0.04894501715898514,0.6481904983520508,0.0,0.5080145597457886,1.3620080947875977,0.0489446222782135,-0.09927998483181,0.011723356321454048,0.807369589805603,-0.062268126755952835,0.0,-21.82180404663086,-304.2944641113281,-2.819400787353516,17.552192687988278,-39.979583740234375,22.87110710144043,0.07278633117675781,3.72994327545166,16.189851760864258,-17.17672348022461,14.72780990600586,-15.198371887207033,7.073294639587402,-3.456909656524658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2287.39990234375,34590780.0,1
